Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,31390.23
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,llama3.1-405b,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,552.592
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,llama3.1-405b,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,276.43
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,61614.5
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,59100.1
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,14765.7
5.0-0035,Google,available,a3-ultragpu-8g (8x H200-SXM-141GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8581C CPU,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,INTEL(R) XEON(R) PLATINUM 8581C CPU,12909.5
5.0-0036,Google,available,tpu-v6e-4,1,AMD EPYC 9B14,TPU Trillium,4,Inference,stable-diffusion-xl,Offline,Samples/s,,4,1,TPU Trillium,available,180,AMD EPYC 9B14,6.07925
5.0-0036,Google,available,tpu-v6e-4,1,AMD EPYC 9B14,TPU Trillium,4,Inference,stable-diffusion-xl,Server,Queries/s,,4,1,TPU Trillium,available,180,AMD EPYC 9B14,5.47995
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,85998.9
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,80994.3
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,51970
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,dlrm-v2-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,50070.5
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2845.43
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2526.03
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2845.43
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2526.03
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,4609.05
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,4327.68
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,4609.05
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,llama2-70b-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,4327.68
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,mixtral-8x7b,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,8324.43
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,mixtral-8x7b,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,7735.98
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,stable-diffusion-xl,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2.46365
5.0-0037,HPE,available,HPE ProLiant Compute DL384 Gen12 (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,stable-diffusion-xl,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2.13661
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,dlrm-v2-99,Offline,Samples/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,173943
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,dlrm-v2-99,Server,Queries/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,157961
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,dlrm-v2-99.9,Offline,Samples/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,103949
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,dlrm-v2-99.9,Server,Queries/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,98162.1
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,5666.16
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,5039.82
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,gptj-99.9,Offline,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,5666.16
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,gptj-99.9,Server,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,5039.82
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,llama2-70b-99,Offline,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,9362.85
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,llama2-70b-99,Server,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,8674.58
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,llama2-70b-99.9,Offline,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,9362.85
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,llama2-70b-99.9,Server,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,8674.58
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,mixtral-8x7b,Offline,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,16703.4
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,mixtral-8x7b,Server,Tokens/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,15570.8
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,stable-diffusion-xl,Offline,Samples/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,5.02472
5.0-0038,HPE,available,HPE ProLiant Compute DL384 Gen12 (2x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,2,Inference,stable-diffusion-xl,Server,Queries/s,,2,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,144,NVIDIA Grace CPU,4.33578
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,52.1766
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,52.1279
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,599191
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,555631
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,377305
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,358055
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20993.9
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19363.2
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20796
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19363.3
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31238
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,30457.7
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31252.1
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,30500.78
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,23389.3
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14008.5
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,23385
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,13987.6
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,718177
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,620188
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14637.8
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,13748.4
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,18.0963
5.0-0039,HPE,available,HPE Cray XD670 with HPE GreenLake for File Storage (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,16.0366
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,52.1101
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,52.2034
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20925.3
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20991.3
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20716.5
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20795.3
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31174.7
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,30498.87
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31147.4
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,30480.6
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,23435.4
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14004.9
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,23653.7
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-interactive-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14014.1
5.0-0040,HPE,available,HPE Cray XD670 with Cray ClusterStor (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,717848
